,Unnamed: 0.1,index,NDVI,AWEI,NDWI,MNDWI,Unnamed: 0,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
8267,8267,8267,0.08784037,-0.46297282,-0.01737048,-0.39703953,8268,IA-2015-7-00160518,IA,2015,16.3616896344,75.6184219917,21,0.981505357645796,21,4.80952380952381,160518,16,U,dhs_train/IA-2015-7-00160518.npz
8268,8268,8268,0.14703195,-0.16359574,0.0010263933,-0.40858415,8269,IA-2015-7-00160523,IA,2015,14.6125298505,74.7746299314,20,1.96630812886483,20,4.15,160523,16,R,dhs_train/IA-2015-7-00160523.npz
8269,8269,8269,0.06928456,-0.95195067,-0.11480774,-0.3905588,8270,IA-2015-7-00160524,IA,2015,15.6366075962,76.1885593865,20,0.724064402771153,20,4.7,160524,16,R,dhs_train/IA-2015-7-00160524.npz
8270,8270,8270,0.0430434,-0.14953831,0.05690421,-0.30050763,8271,IA-2015-7-00160525,IA,2015,12.5444461269,76.1884868716,21,0.809926262688534,21,4.57142857142857,160525,16,R,dhs_train/IA-2015-7-00160525.npz
8271,8271,8271,0.12169892,-0.15233159,0.013718312,-0.3040649,8272,IA-2015-7-00160526,IA,2015,14.2720649792,74.4729067769,19,1.92803295937256,19,4.0,160526,16,R,dhs_train/IA-2015-7-00160526.npz
8272,8272,8272,-0.21673399,0.32034233,0.34017506,0.41953874,8273,IA-2015-7-00160529,IA,2015,13.8356560798,74.6187436815,21,2.29173248922137,21,4.0,160529,16,R,dhs_train/IA-2015-7-00160529.npz
8273,8273,8273,0.13715668,-0.35577324,-0.07557138,-0.4031783,8274,IA-2015-7-00160536,IA,2015,13.074462518,77.7951488847,20,2.49690402625741,20,4.8,160536,16,U,dhs_train/IA-2015-7-00160536.npz
8274,8274,8274,0.15004264,-0.36110625,-0.104942374,-0.4681478,8275,IA-2015-7-00160537,IA,2015,14.4774545846,75.9390588634,20,2.86104897888247,20,4.4,160537,16,U,dhs_train/IA-2015-7-00160537.npz
8275,8275,8275,-0.03170286,-0.167031,-0.001145418,-0.40256122,8276,IA-2015-7-00160538,IA,2015,17.3335962942,76.8231362024,20,1.57453000867102,20,4.6,160538,16,U,dhs_train/IA-2015-7-00160538.npz
8276,8276,8276,0.24471715,0.0315982,0.04140241,-0.39795622,8277,IA-2015-7-00160543,IA,2015,12.6406918818,75.7555262693,21,1.79814446905689,21,4.57142857142857,160543,16,R,dhs_train/IA-2015-7-00160543.npz
8277,8277,8277,0.050403252,-0.16620581,0.040286716,-0.32248566,8278,IA-2015-7-00160545,IA,2015,14.5653603973,75.2324627986,22,0.354689968335823,22,4.59090909090909,160545,16,R,dhs_train/IA-2015-7-00160545.npz
8278,8278,8278,0.23556234,-1.5867758,-0.3014469,-0.47515127,8279,IA-2015-7-00160547,IA,2015,14.6639428694,75.4860811677,17,1.86690466352606,17,4.52941176470588,160547,16,U,dhs_train/IA-2015-7-00160547.npz
8279,8279,8279,-0.11620867,0.22147311,0.23509125,0.08489337,8280,IA-2015-7-00160554,IA,2015,13.619481184,74.6918418677,22,2.28007941575589,22,4.04545454545455,160554,16,R,dhs_train/IA-2015-7-00160554.npz
8280,8280,8280,0.035519686,0.044387326,0.10343611,-0.09574234,8281,IA-2015-7-00160556,IA,2015,13.3761220211,74.7169729305,20,2.22301506516151,20,4.2,160556,16,U,dhs_train/IA-2015-7-00160556.npz
8281,8281,8281,0.06852733,-0.20863254,1.1540596e-05,-0.27732357,8282,IA-2015-7-00160559,IA,2015,12.9153487763,74.8407961595,19,2.70734460113089,19,4.47368421052632,160559,16,U,dhs_train/IA-2015-7-00160559.npz
8282,8282,8282,0.21964608,0.24237281,0.09192093,-0.33103642,8283,IA-2015-7-00160560,IA,2015,14.2555913981,74.5978610415,19,1.81253357370143,19,4.15789473684211,160560,16,R,dhs_train/IA-2015-7-00160560.npz
8283,8283,8283,0.24927244,-0.17652428,-0.022801932,-0.42799085,8284,IA-2015-7-00160565,IA,2015,13.1118683049,75.7705167995,20,1.42726673636971,20,4.55,160565,16,R,dhs_train/IA-2015-7-00160565.npz
8284,8284,8284,0.21239772,-1.0388935,-0.23622136,-0.46415055,8285,IA-2015-7-00160569,IA,2015,13.0355754239,77.0556036253,22,1.37230206392876,22,4.72727272727273,160569,16,R,dhs_train/IA-2015-7-00160569.npz
8285,8285,8285,0.056026097,-0.52759653,-0.034778655,-0.41455474,8286,IA-2015-7-00160576,IA,2015,12.9591013893,76.5314114434,20,0.936997692635695,20,4.15,160576,16,R,dhs_train/IA-2015-7-00160576.npz
8286,8286,8286,-0.00973449,0.014922969,0.039281018,-0.44081116,8287,IA-2015-7-00160580,IA,2015,15.7780463242,76.7534264062,21,-0.0050275623255106,21,4.57142857142857,160580,16,U,dhs_train/IA-2015-7-00160580.npz
8287,8287,8287,0.058927063,0.045195363,0.11221518,-0.27287605,8288,IA-2015-7-00160582,IA,2015,13.4285183576,74.7393729375,21,2.23626698847329,21,4.33333333333333,160582,16,U,dhs_train/IA-2015-7-00160582.npz
8288,8288,8288,0.21525542,-0.031031048,-0.018417308,-0.42296094,8289,IA-2015-7-00160589,IA,2015,13.1918157325,74.9392249315,18,2.10397158390999,18,4.38888888888889,160589,16,R,dhs_train/IA-2015-7-00160589.npz
8289,8289,8289,0.21617088,-0.093020424,0.009787767,-0.42249432,8290,IA-2015-7-00160590,IA,2015,12.7560154372,75.8850076749,21,1.99011989639203,21,4.52380952380952,160590,16,R,dhs_train/IA-2015-7-00160590.npz
8290,8290,8290,0.056183375,-0.6550723,-0.055572934,-0.33881322,8291,IA-2015-7-00160591,IA,2015,16.0463291319,76.4743390734,21,0.555878578969754,21,4.52380952380952,160591,16,R,dhs_train/IA-2015-7-00160591.npz
8291,8291,8291,0.11754683,-0.6019115,-0.09163483,-0.49154162,8292,IA-2015-7-00160599,IA,2015,14.3065346691,75.9023476097,22,2.01541601611956,22,4.0,160599,16,R,dhs_train/IA-2015-7-00160599.npz
8292,8292,8292,0.22553714,-0.7137442,-0.24004114,-0.43973845,8293,IA-2015-7-00160600,IA,2015,17.9010825368,77.4923202715,22,0.514827017258585,22,4.5,160600,16,R,dhs_train/IA-2015-7-00160600.npz
8293,8293,8293,0.15639962,-1.3224764,-0.24080834,-0.44474047,8294,IA-2015-7-00160605,IA,2015,15.0490887322,75.9963346607,20,0.228445428658251,20,4.8,160605,16,R,dhs_train/IA-2015-7-00160605.npz
8294,8294,8294,-0.051219534,0.118348084,0.14028142,-0.2953255,8295,IA-2015-7-00160608,IA,2015,17.8577725063,77.2782963317,21,0.232675511680626,21,4.42857142857143,160608,16,R,dhs_train/IA-2015-7-00160608.npz
8295,8295,8295,0.09187207,-0.8291585,-0.13873039,-0.4245989,8296,IA-2015-7-00160609,IA,2015,17.0162517009,77.0259016853,20,0.300656660895801,20,4.25,160609,16,R,dhs_train/IA-2015-7-00160609.npz
8296,8296,8296,0.0682246,-0.8551429,-0.0882673,-0.39592078,8297,IA-2015-7-00160616,IA,2015,14.7217119875,75.4158155544,22,0.821686539380443,22,4.77272727272727,160616,16,R,dhs_train/IA-2015-7-00160616.npz
8297,8297,8297,0.041679103,-0.5958563,-0.022420028,-0.36379108,8298,IA-2015-7-00160620,IA,2015,12.060436045,77.4077444419,21,-0.218061975481328,21,4.61904761904762,160620,16,R,dhs_train/IA-2015-7-00160620.npz
8298,8298,8298,0.13041058,-0.55832654,-0.14254093,-0.40408665,8299,IA-2015-7-00160627,IA,2015,12.9508332513,77.5332650591,21,2.46153057102681,21,4.52380952380952,160627,16,U,dhs_train/IA-2015-7-00160627.npz
8299,8299,8299,0.036298893,-0.4034398,0.0035008357,-0.36562386,8300,IA-2015-7-00160634,IA,2015,12.6733480337,76.0539577924,19,1.0990531436121,19,4.47368421052632,160634,16,R,dhs_train/IA-2015-7-00160634.npz
8300,8300,8300,0.101289965,-0.631342,-0.02616597,-0.41190726,8301,IA-2015-7-00160637,IA,2015,12.9982593189,76.6410992819,20,1.04456342407248,20,4.15,160637,16,R,dhs_train/IA-2015-7-00160637.npz
8301,8301,8301,0.10441937,-0.7934258,-0.10425064,-0.38741872,8302,IA-2015-7-00160639,IA,2015,12.9967984993,78.3741681046,17,0.558509020282434,17,4.76470588235294,160639,16,R,dhs_train/IA-2015-7-00160639.npz
8302,8302,8302,0.21555395,-0.06774301,0.04655821,-0.44875553,8303,IA-2015-7-00160640,IA,2015,13.2868622684,75.5302654117,22,1.72775498430803,22,4.18181818181818,160640,16,R,dhs_train/IA-2015-7-00160640.npz
8303,8303,8303,0.077330455,-0.749127,-0.05738047,-0.39927313,8304,IA-2015-7-00160641,IA,2015,16.713755057,76.6320154464,21,-0.821259971293796,21,4.14285714285714,160641,16,R,dhs_train/IA-2015-7-00160641.npz
8304,8304,8304,0.10544094,-0.45603392,-0.07535728,-0.37153083,8305,IA-2015-7-00160651,IA,2015,15.7081090644,75.349157567,22,-0.0730470432048323,22,4.63636363636364,160651,16,R,dhs_train/IA-2015-7-00160651.npz
8305,8305,8305,0.12697546,-0.76004183,-0.06456946,-0.43160754,8306,IA-2015-7-00160655,IA,2015,13.4174024559,77.6994149586,21,0.896890954097073,21,4.66666666666667,160655,16,R,dhs_train/IA-2015-7-00160655.npz
8306,8306,8306,0.23853627,-0.40822047,-0.15031269,-0.48490357,8307,IA-2015-7-00160657,IA,2015,13.1447584519,74.8717683512,22,1.93311285470626,22,4.04545454545455,160657,16,R,dhs_train/IA-2015-7-00160657.npz
8307,8307,8307,0.05558535,-0.243402,0.01355091,-0.3223548,8308,IA-2015-7-00160659,IA,2015,16.3747415363,76.7409012758,21,0.157497988104683,21,4.14285714285714,160659,16,R,dhs_train/IA-2015-7-00160659.npz
8308,8308,8308,0.26075697,0.2107112,0.08552406,-0.36027157,8309,IA-2015-7-00160663,IA,2015,13.0136344452,75.1911125745,22,1.34594039603542,22,4.36363636363636,160663,16,R,dhs_train/IA-2015-7-00160663.npz
8309,8309,8309,0.10789552,-0.6646335,-0.18056165,-0.43282035,8310,IA-2015-7-00160673,IA,2015,13.3371443587,78.1943930992,21,1.64696116016463,21,4.80952380952381,160673,16,U,dhs_train/IA-2015-7-00160673.npz
8310,8310,8310,0.055672534,-0.6274665,-0.05158782,-0.36254382,8311,IA-2015-7-00160674,IA,2015,13.8700108446,76.8669380061,22,0.967425388857673,22,4.36363636363636,160674,16,R,dhs_train/IA-2015-7-00160674.npz
8311,8311,8311,0.06226238,-0.29417753,-0.1309855,-0.46828637,8312,IA-2015-7-00160685,IA,2015,13.1368580134,77.8131262658,21,1.8161186842503,21,4.14285714285714,160685,16,R,dhs_train/IA-2015-7-00160685.npz
8312,8312,8312,0.24654333,-0.37760255,-0.056881785,-0.46299443,8313,IA-2015-7-00160690,IA,2015,13.1631901606,74.8544483948,16,2.20189698678216,16,4.625,160690,16,R,dhs_train/IA-2015-7-00160690.npz
8313,8313,8313,0.06282975,-0.34987807,0.00399122,-0.34670883,8314,IA-2015-7-00160691,IA,2015,12.4125710988,76.8163787265,21,2.05738732596871,21,4.71428571428571,160691,16,R,dhs_train/IA-2015-7-00160691.npz
8314,8314,8314,0.088883884,-0.8630073,-0.09655315,-0.3928883,8315,IA-2015-7-00160700,IA,2015,13.7675319524,77.2435322951,21,0.0707209859243827,21,4.57142857142857,160700,16,R,dhs_train/IA-2015-7-00160700.npz
8315,8315,8315,0.03169081,-0.38447848,0.02358629,-0.35315305,8316,IA-2015-7-00160701,IA,2015,15.8507655936,75.5029426841,20,0.153966652692619,20,4.4,160701,16,R,dhs_train/IA-2015-7-00160701.npz
8316,8316,8316,0.21659015,-0.33444968,-0.14996684,-0.42564517,8317,IA-2015-7-00160702,IA,2015,14.6059948166,74.8113861118,22,2.6163005399709,22,4.5,160702,16,U,dhs_train/IA-2015-7-00160702.npz
8317,8317,8317,0.23907225,-0.6374397,-0.1920175,-0.40851238,8318,IA-2015-7-00160704,IA,2015,12.4669565876,75.9292749195,22,0.532956660893281,22,4.72727272727273,160704,16,R,dhs_train/IA-2015-7-00160704.npz
8318,8318,8318,0.23762979,-0.23525704,-0.09294355,-0.4435755,8319,IA-2015-7-00160705,IA,2015,13.7413310197,74.7290561967,22,1.82626803756991,22,4.09090909090909,160705,16,R,dhs_train/IA-2015-7-00160705.npz
8319,8319,8319,0.08540689,-0.40382,-0.021230707,-0.3703432,8320,IA-2015-7-00160706,IA,2015,15.3035131285,74.8152052345,21,2.17179713969675,21,4.80952380952381,160706,16,R,dhs_train/IA-2015-7-00160706.npz
8320,8320,8320,0.17734519,-1.0478132,-0.14623474,-0.4583253,8321,IA-2015-7-00160708,IA,2015,13.483827781,78.321129236,21,1.16953596720071,21,4.71428571428571,160708,16,R,dhs_train/IA-2015-7-00160708.npz
8321,8321,8321,0.12920316,-1.2249047,-0.13874175,-0.4223139,8322,IA-2015-7-00160709,IA,2015,13.9023204327,77.8461067856,21,0.609859412221157,21,4.66666666666667,160709,16,R,dhs_train/IA-2015-7-00160709.npz
8322,8322,8322,0.11751492,-0.34983292,-0.17676573,-0.49695587,8323,IA-2015-7-00160710,IA,2015,13.0192432684,77.8747811467,20,1.20970334880522,20,4.7,160710,16,R,dhs_train/IA-2015-7-00160710.npz
8323,8323,8323,0.095635965,-0.8686311,-0.14393127,-0.41494238,8324,IA-2015-7-00160714,IA,2015,12.3314153986,76.6959268337,21,1.97416882836605,21,4.61904761904762,160714,16,U,dhs_train/IA-2015-7-00160714.npz
8324,8324,8324,0.20319656,-0.5923547,-0.13369809,-0.4731228,8325,IA-2015-7-00160715,IA,2015,12.9424845427,74.8877095562,22,2.21567121967125,22,4.68181818181818,160715,16,U,dhs_train/IA-2015-7-00160715.npz
8325,8325,8325,0.10553984,-1.1385621,-0.15182604,-0.44178537,8326,IA-2015-7-00160718,IA,2015,13.5004894301,77.2994734726,21,1.8155801185297,21,4.76190476190476,160718,16,R,dhs_train/IA-2015-7-00160718.npz
8326,8326,8326,0.07963978,-0.76702356,-0.14126232,-0.42132604,8327,IA-2015-7-00160719,IA,2015,13.1421046638,78.1363662216,20,1.55612557071608,20,4.05,160719,16,U,dhs_train/IA-2015-7-00160719.npz
8327,8327,8327,0.083055794,-0.576659,-0.039034463,-0.3506538,8328,IA-2015-7-00160722,IA,2015,14.2660784704,76.5100207695,21,0.534390659306939,21,4.57142857142857,160722,16,R,dhs_train/IA-2015-7-00160722.npz
8328,8328,8328,0.113199204,-0.5794898,-0.06605664,-0.32025865,8329,IA-2015-7-00160726,IA,2015,12.4703783332,77.4659741865,22,0.528840559717761,22,4.54545454545455,160726,16,R,dhs_train/IA-2015-7-00160726.npz
8329,8329,8329,0.347144,-0.4737488,-0.16730537,-0.53919506,8330,IA-2015-7-00160737,IA,2015,12.4309713586,75.7396945619,21,2.46301964003856,21,4.61904761904762,160737,16,U,dhs_train/IA-2015-7-00160737.npz
8330,8330,8330,0.045793395,-0.12393646,-0.02864815,-0.3962904,8331,IA-2015-7-00160738,IA,2015,12.9946304674,77.5707064791,21,2.10002960200516,21,4.71428571428571,160738,16,U,dhs_train/IA-2015-7-00160738.npz
8331,8331,8331,0.0675588,-0.50975746,-0.0018506887,-0.36695755,8332,IA-2015-7-00160741,IA,2015,15.6659335573,74.8643421019,21,2.58348662050101,21,4.80952380952381,160741,16,U,dhs_train/IA-2015-7-00160741.npz
8332,8332,8332,0.17839763,-1.5884224,-0.247927,-0.47390005,8333,IA-2015-7-00160752,IA,2015,13.4698418693,78.1393522057,21,0.102098593894613,21,4.23809523809524,160752,16,R,dhs_train/IA-2015-7-00160752.npz
8333,8333,8333,0.09091122,-0.570497,-0.068999395,-0.31017488,8334,IA-2015-7-00160756,IA,2015,13.190383,75.871706,21,1.79097822522012,21,4.47619047619048,160756,16,R,dhs_train/IA-2015-7-00160756.npz
8334,8334,8334,0.06929607,-0.42356798,-0.01460372,-0.34238914,8335,IA-2015-7-00160768,IA,2015,15.5807491767,74.6475903496,21,1.17851467450756,21,4.80952380952381,160768,16,R,dhs_train/IA-2015-7-00160768.npz
8335,8335,8335,0.045402244,-0.16953866,0.033411235,-0.36941293,8336,IA-2015-7-00160775,IA,2015,16.4679257214,75.096557341,21,0.846041231363101,21,4.66666666666667,160775,16,U,dhs_train/IA-2015-7-00160775.npz
8336,8336,8336,-0.046200395,-0.09505732,0.069097236,-0.28406322,8337,IA-2015-7-00160779,IA,2015,18.02383099,77.3337398461,22,0.215005399291748,22,4.0,160779,16,R,dhs_train/IA-2015-7-00160779.npz
8337,8337,8337,0.048475746,-0.4448815,-0.012611002,-0.36341664,8338,IA-2015-7-00160784,IA,2015,13.9798339451,76.3283899939,20,0.173079573670737,20,4.6,160784,16,R,dhs_train/IA-2015-7-00160784.npz
8338,8338,8338,0.08357185,-0.6919727,-0.13330178,-0.4255809,8339,IA-2015-7-00160788,IA,2015,16.1812857593,77.3973498298,22,0.55734743932524,22,4.13636363636364,160788,16,R,dhs_train/IA-2015-7-00160788.npz
8339,8339,8339,0.08743055,-0.5005092,-0.04381207,-0.38807458,8340,IA-2015-7-00160789,IA,2015,12.6032032948,76.3709942474,20,1.60391188855435,20,4.8,160789,16,R,dhs_train/IA-2015-7-00160789.npz
8340,8340,8340,0.12108296,-0.54548156,-0.1477294,-0.37862957,8341,IA-2015-7-00160792,IA,2015,13.6084000346,77.5166010342,21,1.99856419182025,21,4.23809523809524,160792,16,U,dhs_train/IA-2015-7-00160792.npz
8341,8341,8341,0.07593278,-0.466769,-0.041699886,-0.32828164,8342,IA-2015-7-00160798,IA,2015,16.9013588897,76.3519333798,22,0.0502120361053471,22,4.09090909090909,160798,16,R,dhs_train/IA-2015-7-00160798.npz
8342,8342,8342,0.11516164,-0.70589703,-0.13442324,-0.38848087,8343,IA-2015-7-00160802,IA,2015,18.0502114026,77.2244115351,22,0.642316516171932,22,4.36363636363636,160802,16,U,dhs_train/IA-2015-7-00160802.npz
8343,8343,8343,0.093602225,-0.85494363,-0.07746086,-0.40032187,8344,IA-2015-7-00160807,IA,2015,13.5807936406,77.6088702305,21,0.732112143313239,21,4.28571428571429,160807,16,R,dhs_train/IA-2015-7-00160807.npz
8344,8344,8344,0.32422283,-0.14879571,-0.012994766,-0.4987779,8345,IA-2015-7-00160810,IA,2015,12.2395502473,75.913363794,20,1.71694684556873,20,4.4,160810,16,R,dhs_train/IA-2015-7-00160810.npz
8345,8345,8345,0.07661765,-0.7344467,-0.066969916,-0.37227324,8346,IA-2015-7-00160813,IA,2015,15.3705804546,76.1720562645,21,1.04284510837415,21,4.57142857142857,160813,16,R,dhs_train/IA-2015-7-00160813.npz
8346,8346,8346,0.076331414,-0.74150366,-0.06270608,-0.3578653,8347,IA-2015-7-00160814,IA,2015,15.0363148638,75.3185008516,20,0.513423947753466,20,4.7,160814,16,R,dhs_train/IA-2015-7-00160814.npz
8347,8347,8347,0.15029928,-0.63279223,-0.14642346,-0.40550482,8348,IA-2015-7-00160815,IA,2015,12.9907260704,77.5370936205,20,2.42204207585987,20,4.5,160815,16,U,dhs_train/IA-2015-7-00160815.npz
8348,8348,8348,0.091304675,-0.20447323,0.01754258,-0.28076693,8349,IA-2015-7-00160819,IA,2015,13.9966181501,74.5451929985,21,2.19573599416107,21,4.42857142857143,160819,16,U,dhs_train/IA-2015-7-00160819.npz
8349,8349,8349,0.16075328,-0.4855042,-0.0815058,-0.43063173,8350,IA-2015-7-00160823,IA,2015,12.520558961,76.9151729369,21,1.96976717115763,21,4.80952380952381,160823,16,U,dhs_train/IA-2015-7-00160823.npz
8350,8350,8350,0.065931536,-0.42385206,-0.082173355,-0.32305413,8351,IA-2015-7-00160824,IA,2015,16.6065554991,75.9683681025,22,0.37822740634183,22,4.72727272727273,160824,16,R,dhs_train/IA-2015-7-00160824.npz
8351,8351,8351,0.06400119,-0.35681975,-0.019812606,-0.38497278,8352,IA-2015-7-00160825,IA,2015,16.5832117184,76.6956714851,21,-0.048513327152122,21,4.71428571428571,160825,16,R,dhs_train/IA-2015-7-00160825.npz
8352,8352,8352,0.06626141,-0.57084143,-0.033801198,-0.4140922,8353,IA-2015-7-00160830,IA,2015,13.4154916972,76.8226792867,21,0.97321713180303,21,4.76190476190476,160830,16,R,dhs_train/IA-2015-7-00160830.npz
8353,8353,8353,0.081883095,-0.41494063,-0.08153464,-0.4448053,8354,IA-2015-7-00160834,IA,2015,15.9457659254,77.0583263799,20,1.27305807810844,20,4.4,160834,16,U,dhs_train/IA-2015-7-00160834.npz
8354,8354,8354,0.1653896,-0.98758394,-0.19763453,-0.43630773,8355,IA-2015-7-00160839,IA,2015,14.048800476,76.6962507024,22,-0.745537838332772,22,4.5,160839,16,R,dhs_train/IA-2015-7-00160839.npz
8355,8355,8355,0.041827902,-1.0698009,-0.11570696,-0.40270874,8356,IA-2015-7-00160841,IA,2015,14.5805773831,76.7016177675,22,0.456534716156469,22,4.40909090909091,160841,16,R,dhs_train/IA-2015-7-00160841.npz
8356,8356,8356,0.10721616,-1.2425442,-0.17282799,-0.43445575,8357,IA-2015-7-00160848,IA,2015,14.2665339573,76.8338724137,22,0.313338370418718,22,4.72727272727273,160848,16,R,dhs_train/IA-2015-7-00160848.npz
8357,8357,8357,0.122226715,-0.77825814,-0.16845898,-0.42208797,8358,IA-2015-7-00160856,IA,2015,12.9987789453,78.2420849367,20,2.93994196801168,20,4.6,160856,16,U,dhs_train/IA-2015-7-00160856.npz
8358,8358,8358,0.08821091,-0.63866454,-0.055683866,-0.38880208,8359,IA-2015-7-00160857,IA,2015,13.4151640991,78.0667005201,20,2.5549934691825,20,4.35,160857,16,U,dhs_train/IA-2015-7-00160857.npz
8359,8359,8359,0.09994451,-0.33836484,0.00899498,-0.40867618,8360,IA-2015-7-00160859,IA,2015,12.0391710437,77.0486661386,20,0.732604866738553,20,4.8,160859,16,R,dhs_train/IA-2015-7-00160859.npz
8360,8360,8360,0.08744766,-1.0742159,-0.11014559,-0.4146167,8361,IA-2015-7-00160866,IA,2015,13.759894032,77.8520027919,20,1.23356288335296,20,4.0,160866,16,R,dhs_train/IA-2015-7-00160866.npz
8361,8361,8361,-0.015861675,0.24697395,0.084368765,-0.24611606,8362,IA-2015-7-00160869,IA,2015,17.4393054023,76.6753889221,21,-0.109517470327571,21,4.76190476190476,160869,16,R,dhs_train/IA-2015-7-00160869.npz
8362,8362,8362,0.31184217,-0.09293029,-0.0043545105,-0.4341362,8363,IA-2015-7-00160881,IA,2015,12.3824112245,75.5761782075,20,2.0647429249163,20,4.55,160881,16,R,dhs_train/IA-2015-7-00160881.npz
8363,8363,8363,0.105116546,-0.6987729,-0.08267721,-0.39424434,8364,IA-2015-7-00160882,IA,2015,12.5985518464,77.528863745,21,0.1414689463828,21,4.76190476190476,160882,16,R,dhs_train/IA-2015-7-00160882.npz
8364,8364,8364,0.13270628,-0.80278826,-0.08203866,-0.40948847,8365,IA-2015-7-00160884,IA,2015,12.9692305308,77.1854922675,21,1.37213690539834,21,4.28571428571429,160884,16,R,dhs_train/IA-2015-7-00160884.npz
8365,8365,8365,0.21017511,-0.024926819,-0.002947827,-0.42268044,8366,IA-2015-7-00160885,IA,2015,12.9838645902,75.7759206538,22,1.51503191777665,22,4.45454545454545,160885,16,R,dhs_train/IA-2015-7-00160885.npz
8366,8366,8366,0.07099478,-0.31153923,-0.11940121,-0.4511609,8367,IA-2015-7-00160886,IA,2015,13.001757512,77.9355833716,22,1.93143631360677,22,4.59090909090909,160886,16,U,dhs_train/IA-2015-7-00160886.npz
8367,8367,8367,0.007230276,0.05303824,0.10762392,-0.05576483,8368,IA-2015-7-00160890,IA,2015,13.3236099454,74.7318946383,20,2.21592376702066,20,4.25,160890,16,U,dhs_train/IA-2015-7-00160890.npz
8368,8368,8368,0.13268337,-0.68353796,-0.082101256,-0.45418417,8369,IA-2015-7-00160893,IA,2015,13.4023477222,77.0217613047,22,0.777723775869337,22,4.40909090909091,160893,16,R,dhs_train/IA-2015-7-00160893.npz
8369,8369,8369,0.12652487,-0.9787316,-0.14151165,-0.4488183,8370,IA-2015-7-00160898,IA,2015,13.6177732518,77.6419801198,20,0.954802869756579,20,4.4,160898,16,R,dhs_train/IA-2015-7-00160898.npz
8370,8370,8370,0.21466188,-0.61657715,-0.15757093,-0.42700619,8371,IA-2015-7-00160904,IA,2015,12.9778071851,75.9922904294,21,2.10770448898093,21,4.80952380952381,160904,16,U,dhs_train/IA-2015-7-00160904.npz
8371,8371,8371,0.10972385,-0.9559579,-0.16572632,-0.40120378,8372,IA-2015-7-00160911,IA,2015,15.0090912083,75.9480662682,21,1.19058774377509,21,4.52380952380952,160911,16,U,dhs_train/IA-2015-7-00160911.npz
